B01,B02,B03,B04,B05,B06,B07,B08,B8A,B09,B11,B12,NDVI,EVI,MSAVI,NDRE,FCI,aspect,slope,wetnessindex,sink,ASM1,ASM2,contrast1,contrast2,correlation1,correlation2,dissimilarity1,dissimilarity2,energy1,energy2,homogeneity1,homogeneity2,key,class
0.1159,0.087,0.0701,0.0443,0.0686,0.1531,0.1855,0.1772,0.1939,0.0567,0.0881,0.0402,0.6,0.2588584517576664,0.2381102141930422,0.4418226200162734,0.0886,270.0,0.0,0.0,31570.0,3943.78698224852,62.75739644970413,0.1213893070970904,0.3484096828406042,62.74556213017752,0.0,1.0,0.1213893070970904,0.0002548603867062,3942.260355029585,0.3484096828406042,1.0,226,4
0.1148,0.0871,0.0727,0.044,0.0703,0.159,0.189,0.1808,0.1996,0.0567,0.0869,0.0385,0.6085409252669038,0.2658582089552239,0.245037863049117,0.440063719633612,0.0891919278858798,270.0,0.0,0.0,31570.0,3935.05325443787,62.68639053254438,0.1211092048597738,0.3480074781664524,62.674556213017766,0.0,1.0,0.1211792304191029,0.0002554684675527,3933.526627218935,0.3481080729013663,1.0,226,4
0.1159,0.0876,0.0721,0.045,0.0686,0.1531,0.1855,0.1833,0.1939,0.0567,0.0881,0.0402,0.6057818659658343,0.2677534267792146,0.2470673900314191,0.4553394204049225,0.0908212530193236,270.0,0.0,0.0,31570.0,3970.307692307692,62.97041420118344,0.1244704317075732,0.3528036730358306,62.95857988165681,0.0,1.0,0.1243303805889149,0.000253091532292,3968.781065088757,0.3526051340932445,1.0,226,4
0.1159,0.0857,0.0707,0.0441,0.0686,0.1531,0.1855,0.1807,0.1939,0.0567,0.0881,0.0402,0.6076512455516014,0.2654406392339142,0.2446352227019476,0.4496590453269154,0.0892685274886955,270.0,0.0,0.0,31570.0,3951.792899408284,62.82248520710059,0.1220895626903819,0.3494131690282752,62.81065088757396,0.0,1.0,0.1221595882497111,0.0002543010331605,3950.266272189349,0.349513359186328,1.0,226,4
0.1148,0.0871,0.0707,0.0443,0.0703,0.159,0.189,0.1848,0.1996,0.0567,0.0869,0.0385,0.6132693147097337,0.272050622715162,0.2512667948126695,0.448843590748726,0.0904800530503823,270.0,0.0,0.0,31570.0,3939.1834319526624,62.72189349112427,0.1227898182836735,0.3504137815264598,62.71005917159764,0.0,1.0,0.122999894961661,0.0002551201965665,3937.6568047337273,0.3507134085855016,1.0,226,4
0.1159,0.0857,0.0695,0.0438,0.0723,0.1704,0.198,0.1735,0.211,0.0595,0.0971,0.0438,0.5968706856879888,0.2535937182274639,0.2328161564114245,0.4117168429617575,0.0871739640030209,270.0,0.0,0.0,31570.0,3988.408284023668,63.11834319526628,0.1332236266237176,0.3649981186577783,63.10650887573966,0.0,1.0,0.1330135499457302,0.0002517959799982,3986.881656804733,0.3647102273665083,1.0,226,4
0.1159,0.0861,0.0702,0.0455,0.0723,0.1704,0.198,0.1831,0.211,0.0595,0.0971,0.0438,0.6019247594050743,0.2661920606670278,0.2455778748451685,0.4338292873923258,0.0912745857289968,270.0,0.0,0.0,31570.0,3969.118343195266,62.96449704142013,0.1321032176744511,0.3634600633831056,62.95266272189348,0.0,1.0,0.1321732432337803,0.0002530473147768,3967.59171597633,0.3635563824687723,1.0,226,4
0.1153,0.0888,0.0723,0.0462,0.0736,0.176,0.2117,0.2015,0.2215,0.0595,0.0966,0.042,0.626968106580541,0.2958365717246529,0.2754691912549047,0.4649218466012359,0.0964847138151945,270.0,0.0,0.0,31570.0,3953.5266272189338,62.840236686390526,0.1335737544203633,0.365477433530941,62.82840236686391,0.0,1.0,0.1337138055390217,0.0002540560780244,3952.0,0.3656689835616657,1.0,226,4
0.1152,0.0863,0.0785,0.0528,0.0788,0.2245,0.2847,0.2722,0.3,0.0786,0.1297,0.0483,0.675076923076923,0.3920881823120693,0.3753463241949243,0.5509971509971511,0.1198839438790699,270.0,0.0,0.0,31745.0,4634.4792899408285,68.05325443786982,0.1626343615419628,0.4032795079618636,68.05325443786982,0.0,1.0,0.1626343615419628,0.0002163340691843,4634.4792899408285,0.4032795079618636,1.0,227,1
0.1152,0.0857,0.0755,0.0529,0.0788,0.2245,0.2847,0.2746,0.3,0.0786,0.1297,0.0483,0.6769465648854962,0.3954522103941323,0.3788663016623427,0.5540464063384268,0.1205252670604798,270.0,0.0,0.0,31745.0,4649.443786982248,68.16568047337279,0.170407198627499,0.4128040680849681,68.16568047337279,0.0,1.0,0.170407198627499,0.0002155691953441,4649.443786982248,0.4128040680849681,1.0,227,1
0.1152,0.0865,0.0743,0.0515,0.0789,0.2236,0.2813,0.273,0.3,0.0788,0.1263,0.0481,0.6825885978428352,0.3964986395532007,0.3798982320060111,0.5515771526001706,0.1185727624709823,270.0,0.0,0.0,31745.0,4664.195266272189,68.27810650887574,0.1895942018836875,0.4354241631830823,68.27810650887574,0.0,1.0,0.1895942018836875,0.0002147738971948,4664.195266272189,0.4354241631830823,1.0,227,1
0.1151,0.0858,0.0769,0.0532,0.0789,0.2265,0.2857,0.2764,0.3,0.078,0.1285,0.048,0.6771844660194174,0.3974132528061079,0.3809294448381776,0.5558682803264847,0.1212620303310149,270.0,0.0,0.0,31745.0,4608.704142011834,67.86390532544378,0.1637547704912293,0.4046662458016845,67.86390532544378,0.0,1.0,0.1637547704912293,0.0002175381535354,4608.704142011834,0.4046662458016845,1.0,227,1
0.1151,0.0858,0.0774,0.0534,0.0789,0.2265,0.2857,0.2796,0.3,0.078,0.1285,0.048,0.6792792792792792,0.4017019946581803,0.3854221721100995,0.5598326359832636,0.1221909980317699,270.0,0.0,0.0,31745.0,4626.840236686391,68.0,0.1718777353734113,0.41458139776576,68.0,0.0,1.0,0.1718777353734113,0.0002166156786108,4626.840236686391,0.41458139776576,1.0,227,1
0.1151,0.0857,0.0753,0.0519,0.0799,0.224,0.2813,0.261,0.3,0.0782,0.1264,0.0486,0.6682646212847555,0.3772842749502007,0.3598504019695396,0.5312408330888825,0.1163868549278654,315.0,1.0127503871917725,8.855734825134277,31745.0,4646.443786982249,68.14792899408285,0.1905045341549666,0.4364682510274563,68.14792899408285,0.0,1.0,0.1905045341549666,0.0002155974061397,4646.443786982249,0.4364682510274563,1.0,227,1
0.1151,0.0857,0.0767,0.053,0.0789,0.2265,0.2872,0.2682,0.3,0.076,0.1308,0.0486,0.6699875466998755,0.3855525297405762,0.3685360911966156,0.5453759723422645,0.1192249973789053,270.0,0.0,0.0,31745.0,4584.562130177515,67.68639053254438,0.1656454605931165,0.4069956518110685,67.68639053254438,0.0,1.0,0.1656454605931165,0.0002186699661211,4584.562130177515,0.4069956518110685,1.0,227,1
0.1151,0.0862,0.079,0.0524,0.0789,0.2265,0.2872,0.2775,0.3,0.076,0.1308,0.0486,0.6823279781752046,0.4010304576486183,0.3846816577602313,0.5572390572390572,0.1205860688471102,270.0,0.0,0.0,31745.0,4603.485207100592,67.82840236686391,0.1741185532719442,0.4172751529529936,67.82840236686391,0.0,1.0,0.1741185532719442,0.0002177072629562,4603.485207100592,0.4172751529529936,1.0,227,1
0.1147,0.0856,0.0727,0.0523,0.0802,0.2264,0.2855,0.2813,0.3,0.0814,0.1261,0.0485,0.6864508393285371,0.4069461622666723,0.3908775493135671,0.5562932226832642,0.1212929923779605,359.9885559082031,2.862405300140381,7.863266468048096,38153.0,4669.733727810652,68.31360946745562,0.1680963551696369,0.4099955550608286,68.31360946745562,0.0,1.0,0.1680963551696369,0.000214645383446,4669.733727810652,0.4099955550608286,1.0,228,1
0.1147,0.0861,0.0751,0.0519,0.0802,0.2264,0.2855,0.2685,0.3,0.0814,0.1261,0.0485,0.6760299625468165,0.3887126182648271,0.3717730788060887,0.5400057355893318,0.118047236308183,359.9885559082031,2.862405300140381,7.863266468048096,38153.0,4659.923076923076,68.24260355029584,0.17446868106859,0.4176944829281206,68.24260355029584,0.0,1.0,0.17446868106859,0.0002150766421709,4659.923076923076,0.4176944829281206,1.0,228,1
0.1147,0.0837,0.0738,0.0503,0.0737,0.2097,0.2698,0.2602,0.2987,0.081,0.1208,0.0463,0.6760064412238325,0.3800002896619645,0.3625770127369394,0.5585504642108416,0.1144030593996506,270.0,0.0,0.0,38153.0,4669.579881656804,68.31360946745562,0.1743986555092609,0.4176106506176068,68.31360946745562,0.0,1.0,0.1743986555092609,0.000214624787424,4669.579881656804,0.4176106506176068,1.0,228,1
0.1147,0.0853,0.0732,0.0512,0.0737,0.2097,0.2698,0.253,0.2987,0.081,0.1208,0.0463,0.663379355687048,0.3666744192807513,0.3487612091844723,0.5488215488215489,0.1138138831601839,270.0,0.0,0.0,38153.0,4659.840236686391,68.24260355029585,0.1797906235776058,0.4240172444342398,68.24260355029585,0.0,1.0,0.1797906235776058,0.0002150651904574,4659.840236686391,0.4240172444342398,1.0,228,1
0.1147,0.0854,0.076,0.0494,0.0776,0.2199,0.2732,0.2595,0.2988,0.081,0.1226,0.0475,0.6801553900938815,0.3811517640741332,0.3637219687754258,0.5396024918421833,0.1132223476174204,270.0,0.0,0.0,38153.0,4663.189349112426,68.26627218934911,0.1769896012044396,0.420701320659253,68.26627218934911,0.0,1.0,0.1769896012044396,0.0002149328946957,4663.189349112426,0.420701320659253,1.0,228,1
0.1147,0.0851,0.0733,0.0504,0.0737,0.2097,0.2698,0.2418,0.2987,0.081,0.1208,0.0463,0.6550308008213551,0.3511256567554081,0.3325723860734713,0.5328050713153724,0.1103934780682264,270.0,0.0,0.0,38153.0,4670.343195266271,68.31952662721893,0.1760792689331606,0.4196180035855953,68.31952662721893,0.0,1.0,0.1760792689331606,0.000214581123108,4670.343195266271,0.4196180035855953,1.0,228,1
0.1147,0.0852,0.0714,0.0509,0.0737,0.2097,0.2698,0.2531,0.2987,0.081,0.1208,0.0463,0.6651315789473684,0.3675668600846385,0.3496652345174005,0.5489596083231335,0.1135023788296967,270.0,0.0,0.0,38153.0,4662.201183431952,68.2603550295858,0.1804908791708974,0.4248421814873111,68.2603550295858,0.0,1.0,0.1804908791708974,0.0002149447737155,4662.201183431952,0.4248421814873111,1.0,228,1
0.1147,0.0843,0.0761,0.0521,0.0776,0.2199,0.2732,0.2714,0.2988,0.081,0.1226,0.0475,0.6778979907264296,0.392605482512675,0.3758523290423768,0.5553008595988538,0.1189114796813158,270.0,0.0,0.0,38153.0,4667.958579881656,68.30177514792899,0.1781800357130353,0.422113771053534,68.30177514792899,0.0,1.0,0.1781800357130353,0.0002146985411854,4667.958579881656,0.422113771053534,1.0,228,1
0.1146,0.0868,0.0721,0.052,0.073,0.2137,0.276,0.2658,0.3,0.0769,0.1229,0.0479,0.6727501573316551,0.3843664605206385,0.3672405439586207,0.5690672963400235,0.1175653010033147,270.0,0.0,0.0,36007.0,4616.355029585799,67.92899408284022,0.1953362977486782,0.4419686615006524,67.93491124260355,0.0,1.0,0.1948461188333742,0.0002169493311418,4617.153846153847,0.4414137728179471,1.0,229,5
0.1146,0.0858,0.0725,0.0523,0.073,0.2137,0.276,0.2683,0.3,0.0769,0.1229,0.0479,0.6737367436057392,0.3874244880974588,0.3704496638181638,0.57222384998535,0.1184571230445852,270.0,0.0,0.0,36007.0,4622.065088757397,67.97041420118344,0.1913448408669164,0.4374298125035791,67.97633136094676,0.0,1.0,0.1911347641889289,0.0002166962250515,4622.863905325444,0.437189620403926,1.0,229,5
0.1152,0.0847,0.0739,0.0535,0.0783,0.2251,0.2879,0.2723,0.3,0.0802,0.1289,0.0486,0.6715776550030694,0.390519026201185,0.3737434920867556,0.5533371363377069,0.120698177285326,270.0,0.0,0.0,36007.0,4625.295857988165,67.99408284023669,0.1894541507650292,0.4352633119906033,68.0,0.0,1.0,0.1894541507650292,0.0002165472422681,4626.094674556212,0.4352633119906032,1.0,229,5
0.1146,0.0866,0.0704,0.054,0.0736,0.2198,0.2851,0.2711,0.3,0.0769,0.1252,0.0483,0.6677945247616118,0.3874848290140644,0.3706062921842591,0.5729619959384973,0.1209933882491105,270.0,0.0,0.0,36007.0,4618.8106508875735,67.94674556213018,0.191624943104233,0.4377498636256019,67.94674556213018,0.0,1.0,0.191624943104233,0.0002168421423259,4618.8106508875735,0.4377498636256019,1.0,229,5
0.1146,0.0864,0.0711,0.0533,0.0736,0.2198,0.2851,0.2729,0.3,0.0769,0.1252,0.0483,0.6732066217044756,0.391913307919647,0.3751885342361877,0.5751803751803751,0.1206050164794151,270.0,0.0,0.0,36007.0,4623.686390532544,67.98224852071006,0.188893946290396,0.4346193119160675,67.98224852071006,0.0,1.0,0.188893946290396,0.0002166227995337,4623.686390532544,0.4346193119160675,1.0,229,5
0.1152,0.0863,0.0748,0.0532,0.076,0.2206,0.2849,0.2792,0.3,0.0802,0.1281,0.0478,0.6799037304452467,0.4015978619356306,0.3853058010074279,0.572072072072072,0.1218746897431948,270.0,0.0,0.0,36007.0,4626.118343195266,68.0,0.187563460663142,0.4330859737547985,68.0,0.0,1.0,0.187563460663142,0.0002165122838096,4626.118343195266,0.4330859737547985,1.0,229,5
0.1146,0.0851,0.0734,0.0532,0.0747,0.221,0.2881,0.2832,0.3,0.0769,0.1279,0.049,0.6837098692033293,0.4075470628260376,0.3915340198587577,0.5825649622799666,0.1227446129164127,270.0,0.0,0.0,36007.0,4617.917159763314,67.94082840236686,0.1989076012744652,0.4459905842890242,67.94082840236686,0.0,1.0,0.1989076012744652,0.00021686722198,4617.917159763314,0.4459905842890242,1.0,229,5
0.1148,0.0863,0.0721,0.0514,0.074,0.2127,0.2733,0.2636,0.2909,0.0786,0.1218,0.0471,0.6736507936507936,0.3824912037838149,0.3652471915500029,0.5616113744075829,0.1164003436421044,270.0,0.0,0.0,40381.0,4549.491124260357,67.43195266272191,0.2003081124610484,0.4475579431325606,67.43195266272191,0.0,1.0,0.2003081124610484,0.0002202194681036,4549.491124260357,0.4475579431325606,1.0,230,5
0.1148,0.0858,0.0721,0.0526,0.074,0.2127,0.2733,0.2633,0.2909,0.0786,0.1218,0.0471,0.6669832225387781,0.379082286224218,0.3617693162409626,0.5612214645715979,0.1176842385368576,270.0,0.0,0.0,40381.0,4559.053254437871,67.50295857988168,0.1982073456811737,0.4452048356444185,67.50295857988168,0.0,1.0,0.1982073456811737,0.0002197537174244,4559.053254437871,0.4452048356444185,1.0,230,5
0.1148,0.085,0.0723,0.0518,0.0742,0.2192,0.2867,0.2701,0.2987,0.0786,0.1244,0.0477,0.6781609195402298,0.3913813628605441,0.3745573221509466,0.5689805402265466,0.1182843184872787,359.9885559082031,2.862405300140381,7.870929718017578,40381.0,4560.124260355029,67.50887573964498,0.1908546619516123,0.4368691588469165,67.50887573964498,0.0,1.0,0.1908546619516123,0.0002197531459834,4560.124260355029,0.4368691588469165,1.0,230,5
0.1148,0.0855,0.0724,0.0527,0.0742,0.2192,0.2867,0.274,0.2987,0.0786,0.1244,0.0477,0.6773798591980411,0.3950431280703759,0.3784295258743393,0.5738081562320506,0.1201657189051852,359.9885559082031,2.862405300140381,7.870929718017578,40381.0,4568.005917159763,67.5680473372781,0.1895942018836875,0.4354241631830824,67.5680473372781,0.0,1.0,0.1895942018836875,0.000219352979027,4568.005917159763,0.4354241631830824,1.0,230,5
0.1147,0.0851,0.0737,0.0521,0.0754,0.213,0.2758,0.2723,0.3,0.0834,0.125,0.0473,0.6787916152897657,0.3939628150629052,0.3772717858177722,0.5662927811331607,0.1191084799667932,270.0,0.0,0.0,41050.0,4666.289940828402,68.27810650887574,0.1358845978782255,0.3686252811165094,68.27810650887574,0.0,1.0,0.1358845978782255,0.0002150702981456,4666.289940828402,0.3686252811165094,1.0,231,1
0.1147,0.0847,0.0756,0.0522,0.0776,0.2207,0.2758,0.2718,0.3,0.0834,0.1253,0.0479,0.6777777777777777,0.3929624645689581,0.3762304865134321,0.5558099599313108,0.119113223447273,270.0,0.0,0.0,41050.0,4689.106508875739,68.44378698224851,0.1324533454710969,0.3639414038977935,68.44378698224851,0.0,1.0,0.1324533454710969,0.0002140495432324,4689.106508875739,0.3639414038977935,1.0,231,1
0.1147,0.0839,0.076,0.0519,0.0748,0.2185,0.2885,0.267,0.3,0.0834,0.1257,0.0473,0.6745061147695203,0.3864368047371295,0.3693959255741963,0.5623171445289643,0.1177170336017689,359.9885559082031,2.862405300140381,7.878534317016602,41050.0,4714.887573964497,68.63905325443788,0.144217639438395,0.3797599760880483,68.63905325443788,0.0,1.0,0.144217639438395,0.0002126922220835,4714.887573964497,0.3797599760880483,1.0,231,1
0.1147,0.0842,0.076,0.0511,0.0748,0.2185,0.2885,0.2779,0.3,0.0834,0.1257,0.0473,0.6893617021276596,0.4048438459451354,0.3886334974596451,0.5758434930535865,0.1191666480186465,359.9885559082031,2.862405300140381,7.878534317016602,41050.0,4736.260355029586,68.79289940828404,0.1390357480480376,0.3728749764304888,68.79289940828404,0.0,1.0,0.1390357480480376,0.0002117702178076,4736.260355029586,0.3728749764304888,1.0,231,1
0.1147,0.0842,0.0734,0.0507,0.075,0.2185,0.2886,0.259,0.3,0.0834,0.1268,0.0472,0.6725863739102357,0.3771692209635832,0.3596492769506983,0.5508982035928144,0.1145918845294028,359.9885559082031,2.862405300140381,7.886081218719482,43241.0,4734.822485207101,68.78698224852073,0.1526907321172228,0.3907566149372558,68.78698224852073,0.0,1.0,0.1526907321172228,0.0002117228408533,4734.822485207101,0.3907566149372558,1.0,231,1
0.1147,0.0837,0.0765,0.0498,0.075,0.2185,0.2886,0.2778,0.3,0.0834,0.1268,0.0472,0.6959706959706959,0.4079237397303408,0.3918300011658936,0.5748299319727891,0.1176198962760977,359.9885559082031,2.862405300140381,7.886081218719482,43241.0,4758.733727810652,68.9585798816568,0.1459682784216239,0.3820579516534421,68.9585798816568,0.0,1.0,0.1459682784216239,0.0002107047565548,4758.733727810652,0.3820579516534421,1.0,231,1
0.1154,0.086,0.07255,0.0549,0.083,0.2035,0.2437,0.23715,0.2654,0.0721,0.12605,0.05165,0.6240369799691834,0.3328378052611201,0.3141959569882326,0.4814930501327503,0.1141031769934562,270.0,0.0,0.0,52848.0,4372.650887573965,66.09467455621302,0.1384055180140752,0.3720289209377077,66.10059171597634,0.0002294722639273,1.0,0.1393158502853542,0.0002295143625162,4373.426035502959,0.3732503855126665,1.0,232,1
0.1154,0.085,0.07215,0.0545,0.0823,0.19915,0.24005,0.23025,0.259,0.0721,0.1285,0.0524,0.6172080772607551,0.32282061643584,0.303910859760683,0.4733642617181252,0.1120206454186013,270.0,0.0,0.0,52848.0,4376.568047337278,66.1301775147929,0.1555617800497181,0.3944132097809582,66.13609467455622,0.000229105562229,1.0,0.1566821889989846,0.0002291476608178,4377.343195266272,0.3958310106585695,1.0,232,1
0.1154,0.0858,0.07175,0.05295,0.083,0.2035,0.2437,0.2353,0.2654,0.0721,0.12605,0.05165,0.6326105810928014,0.3346166267854784,0.3158168775743176,0.4784794219289977,0.1116204954298268,270.0,0.0,0.0,52848.0,4378.579881656805,66.14201183431953,0.1469486362522321,0.3833388008697164,66.14792899408285,0.000229093562431,1.0,0.1481390707608277,0.0002291356610198,4379.355029585799,0.3848883874070867,1.0,232,1
0.1154,0.086,0.07325,0.0527,0.083,0.2035,0.2437,0.2344,0.2654,0.0721,0.12605,0.05165,0.6328805294322535,0.3337913702898125,0.3149439713152283,0.4770006301197226,0.111143510831717,270.0,0.0,0.0,52848.0,4386.757396449704,66.20118343195266,0.13882567137005,0.3725931713948205,66.20710059171597,0.000228739063663,1.0,0.1399460803193165,0.0002287811622518,4387.532544378699,0.3740936785342897,1.0,232,1
0.1154,0.0863,0.07195,0.05735,0.0847,0.19545,0.2394,0.22525,0.261,0.07235,0.13165,0.0553,0.5941259731068648,0.3079852372531899,0.2891450097740224,0.4534602355218584,0.1136577648029381,270.0,0.0,0.0,52848.0,4381.242603550297,66.16568047337279,0.1552816778124015,0.3940579625034895,66.1715976331361,0.0002288560384654,1.0,0.1560519589650222,0.0002288981370543,4382.01775147929,0.3950341237982135,1.0,232,1
0.1154,0.0867,0.0727,0.05525,0.084,0.2022,0.2399,0.23055,0.2642,0.07235,0.128,0.053,0.6133659902029391,0.3214980009536735,0.3026442831650878,0.4659036719122557,0.1128622501104776,270.0,0.0,0.0,52848.0,4382.467455621302,66.1715976331361,0.1470886873708903,0.383521430132516,66.17751479289942,0.0002288842669078,1.0,0.1479990196421693,0.0002289263654966,4383.242603550296,0.3847064070718986,1.0,232,1
0.1154,0.08885,0.07515,0.0531,0.084,0.2022,0.2399,0.2334,0.2642,0.07235,0.128,0.053,0.6293193717277487,0.3312292407630581,0.3123589568699982,0.4706994328922494,0.1113262772215077,270.0,0.0,0.0,52848.0,4388.24852071006,66.2130177514793,0.140156156997304,0.3743743540859924,66.2189349112426,0.0002286452706353,1.0,0.141066489268583,0.0002286873692241,4389.0236686390535,0.3755881910664698,1.0,232,1
0.1151,0.0838,0.0707,0.04935,0.08075,0.16645,0.1972,0.1913,0.2129,0.0693,0.11375,0.0528,0.5898607936837731,0.2709507230442683,0.250850581791734,0.406359125160816,0.0971630330938675,180.01145935058594,2.862405300140381,7.922986030578613,50236.0,4351.130177514794,65.94674556213019,0.192045096460208,0.4382295020422609,65.94082840236689,0.0002302688289839,1.0,0.1919050453415497,0.0002302286007436,4350.343195266272,0.4380696809202272,1.0,233,7
0.1153,0.0854,0.073,0.0519,0.0756,0.16715,0.1999,0.19105,0.2177,0.06905,0.111,0.0505,0.5727515949783906,0.2644210670335434,0.2446756027727397,0.4329645602850178,0.0995765785714693,161.56504821777344,2.2636361122131348,8.157987594604492,50236.0,4331.96449704142,65.79881656804736,0.1787402401876685,0.4227768207786095,65.79289940828404,0.0002313589324763,1.0,0.178530163509681,0.0002313187042361,4331.177514792899,0.4225282990637207,1.0,233,7
0.1153,0.0845,0.07075,0.0483,0.0756,0.16715,0.1999,0.1928,0.2177,0.06905,0.111,0.0505,0.5993363749481543,0.2760330704810807,0.2557967505841632,0.436661698956781,0.0964999481865146,135.0,1.0127503871917725,8.962706565856934,50236.0,4329.958579881657,65.7810650887574,0.1691467385595742,0.4112745294320744,65.77514792899409,0.0002315384839524,1.0,0.1686565596442701,0.0002314982557121,4329.171597633137,0.4106781704014351,1.0,233,7
0.1148,0.0849,0.0715,0.0506,0.0768,0.1542,0.18555,0.18185,0.20225,0.06955,0.1096,0.05035,0.5646375564637556,0.2517666827797343,0.2319395394636839,0.4061473033056254,0.0959250228042714,270.0,0.0,0.0,50236.0,4350.3550295858,65.94082840236688,0.1926053009348412,0.4388682045157079,65.93491124260358,0.0002303109275727,1.0,0.1923952242568538,0.0002302706993325,4349.568047337279,0.438628800076846,1.0,233,7
0.1153,0.0868,0.0735,0.0519,0.0797,0.16425,0.1942,0.1857,0.21085,0.06925,0.1123,0.05325,0.5631313131313131,0.2552928426419184,0.2356061320124434,0.39939713639789,0.098172450310665,270.0,0.0,0.0,50236.0,4326.479289940829,65.75739644970416,0.1803508280522391,0.4246773222721448,65.75147928994086,0.0002316446069486,1.0,0.1801407513742516,0.0002316043787083,4325.6923076923085,0.424429913382942,1.0,233,7
0.1153,0.08435,0.07195,0.04905,0.0797,0.16425,0.1942,0.1903,0.21085,0.06925,0.1123,0.05325,0.5901399623981616,0.2699691136221158,0.2498296945309479,0.4096296296296296,0.0966137412586843,270.0,0.0,0.0,50236.0,4318.952662721895,65.69822485207102,0.1723679142887154,0.4151721501843728,65.69230769230771,0.0002321045415041,1.0,0.1719477609327404,0.0002320643132639,4318.165680473374,0.4146658424957866,1.0,233,7
0.1153,0.08615,0.0707,0.0497,0.0797,0.16425,0.1942,0.17805,0.21085,0.06925,0.1123,0.05325,0.563556531284303,0.2473349109324535,0.2274373032192723,0.3815712900096993,0.0940695753152952,270.0,0.0,0.0,50236.0,4327.242603550296,65.76331360946746,0.1815412625608347,0.4260765923643714,65.75739644970416,0.0002315996274251,1.0,0.1815412625608347,0.0002315593991848,4326.455621301775,0.4260765923643714,1.0,233,7
0.1153,0.0849,0.07055,0.05125,0.0797,0.16425,0.1942,0.18885,0.21085,0.06925,0.1123,0.05325,0.573094543940025,0.262225101955254,0.2424036734387883,0.4064420033513313,0.0983796854030343,270.0,0.0,0.0,50236.0,4315.792899408285,65.67455621301777,0.1750288855432233,0.4183645366701428,65.66863905325444,0.0002322626826981,1.0,0.1748888344245649,0.0002322224544578,4315.005917159764,0.4181971238836596,1.0,233,7
0.1174,0.0897,0.07525,0.04775,0.07915,0.1869,0.2281,0.2174,0.24755,0.0718,0.1133,0.04525,0.6398265132943618,0.3184121621621622,0.2986366300641853,0.466194570898668,0.1018864564110461,45.0,3.0357236862182617,7.849495410919189,48841.0,4464.349112426035,66.77514792899409,0.1391057736073667,0.3729688641259035,66.76923076923077,0.0002251106985452,1.0,0.1404362592346206,0.0002250738913492,4463.538461538461,0.3747482611495624,1.0,234,1
0.1174,0.0875,0.0742,0.0493,0.07915,0.1864,0.2274,0.21435,0.2474,0.0718,0.1133,0.04525,0.6260193438270436,0.3096227873367,0.2898550972037473,0.4606473594548553,0.1027981274148512,359.9885559082031,2.862405300140381,7.908387184143066,48841.0,4461.485207100592,66.75147928994083,0.1308427576065264,0.3617219340965189,66.74556213017752,0.0002253148647154,1.0,0.1321732432337803,0.0002252780575193,4460.674556213018,0.3635563824687724,1.0,234,1
0.1174,0.08985,0.07635,0.05045,0.07915,0.1869,0.2281,0.21805,0.24755,0.0718,0.1133,0.04525,0.6242085661080075,0.3128897119771792,0.2933197297107258,0.4673620457604306,0.1048838524273398,18.434947967529297,2.2636361122131348,8.150714874267578,48300.0,4497.739644970415,67.02958579881657,0.1444977416757117,0.380128585712403,67.02366863905326,0.0002232968440606,1.0,0.1454080739469906,0.0002232600368645,4496.92899408284,0.3813241061708408,1.0,234,1
0.1174,0.09085,0.0762,0.0529,0.07915,0.1864,0.2274,0.21715,0.2474,0.0718,0.1133,0.04525,0.6082206998703944,0.3054995498880299,0.2860999768008359,0.4657441781977725,0.1071785193030767,359.9885559082031,2.862405300140381,7.915713310241699,48300.0,4496.461538461539,67.01775147928994,0.137005006827492,0.3701418739179506,67.01183431952663,0.0002234223149313,1.0,0.1379853646581002,0.0002233855077352,4495.650887573965,0.3714638133898108,1.0,234,1
0.1175,0.08645,0.072,0.0517,0.0782,0.1899,0.23395,0.2224,0.25285,0.07125,0.11535,0.04465,0.6227654140824516,0.3169374962866139,0.2975920904691156,0.479707252162342,0.1072291005277951,180.01145935058594,2.862405300140381,7.915713310241699,48300.0,4526.585798816568,67.24852071005917,0.1508000420153356,0.3883298108764451,67.24260355029587,0.0002217533932672,1.0,0.1517103742866146,0.0002217165860711,4525.775147928995,0.3895001595463275,1.0,234,1
0.1175,0.08955,0.0762,0.0526,0.0805,0.19625,0.2353,0.22055,0.25815,0.07125,0.11605,0.0463,0.6148636280431996,0.3117598140764336,0.2924234970829299,0.4652051154293307,0.1077076134727717,180.01145935058594,2.862405300140381,7.915713310241699,48300.0,4523.721893491125,67.22485207100593,0.1428171282518119,0.3779115349546927,67.21893491124261,0.0002219575594373,1.0,0.1437274605230909,0.0002219207522413,4522.911242603551,0.3791140468554165,1.0,234,1
0.11435,0.08635,0.0731,0.051,0.08095,0.17525,0.2107,0.20145,0.2243,0.06745,0.1139,0.0516,0.5959595959595959,0.2841145144842694,0.2642634236964726,0.426699716713881,0.1013604952631941,270.0,0.0,0.0,45155.0,4371.710059171598,66.10059171597634,0.1937257098841077,0.4401428289590865,66.10059171597634,0.000229192154855,1.0,0.1937257098841077,0.000229192154855,4371.710059171598,0.4401428289590865,1.0,235,7
